Operating Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Yearly range (km),Vehicle_Year
2024,Diesel_S1_2023,20,Sell,B20,D4,27516.24,102000,2023
2024,Diesel_S1_2024,6,Buy,B20,D4,54856.0,102000,2024
2024,Diesel_S1_2024,50,Buy,B20,D4,80156.93,102000,2024
2024,Diesel_S1_2024,1,Buy,B20,D4,93729.63,102000,2024
2024,Diesel_S1_2024,44,Buy,B20,D4,20691.0,102000,2024
2024,Diesel_S1_2024,2,Buy,B20,D4,401.91,102000,2024
2024,Diesel_S1_2024,15,Buy,B20,D4,45122.0,102000,2024
2024,Diesel_S1_2024,19,Buy,B20,D4,40229.31,102000,2024
2024,Diesel_S1_2024,42,Buy,B20,D4,65254.71,102000,2024
2024,Diesel_S1_2024,7,Buy,B20,D4,41821.0,102000,2024
2024,Diesel_S1_2024,37,Buy,B20,D4,35749.56,102000,2024
2024,Diesel_S1_2024,44,Buy,B20,D4,13168.0,102000,2024
2024,Diesel_S1_2024,50,Buy,B20,D4,13071.6,102000,2024
2024,Diesel_S1_2024,33,Buy,B20,D4,98052.29,102000,2024
2024,Diesel_S1_2024,12,Buy,B20,D4,85663.32,102000,2024
2024,Diesel_S1_2024,24,Buy,B20,D4,13642.49,102000,2024
2024,Diesel_S1_2024,25,Buy,B20,D4,34271.0,102000,2024
2024,Diesel_S1_2023,34,Use,HVO,D4,77354.0,102000,2023
2024,Diesel_S1_2023,38,Use,HVO,D4,66384.92,102000,2023
2024,Diesel_S1_2023,34,Sell,HVO,D4,47161.0,102000,2023
2024,Diesel_S1_2023,34,Use,HVO,D4,19652.63,102000,2023
2024,Diesel_S1_2023,4,Sell,HVO,D4,36821.1,102000,2023
2024,Diesel_S1_2023,23,Sell,HVO,D4,17124.0,102000,2023
2024,Diesel_S1_2023,38,Use,HVO,D4,37809.96,102000,2023
2024,Diesel_S1_2023,34,Sell,HVO,D4,44085.0,102000,2023
2024,Diesel_S1_2023,4,Sell,HVO,D4,33353.0,102000,2023
2024,Diesel_S1_2023,14,Sell,HVO,D4,8463.0,102000,2023
2024,Diesel_S1_2023,35,Sell,HVO,D4,30572.0,102000,2023
2024,Diesel_S1_2023,16,Use,HVO,D4,69752.85,102000,2023
2024,Diesel_S1_2023,44,Sell,HVO,D4,72083.01,102000,2023
2024,Diesel_S1_2023,34,Use,HVO,D4,68327.58,102000,2023
2024,Diesel_S1_2023,31,Sell,HVO,D4,32984.0,102000,2023
2024,Diesel_S1_2023,42,Sell,HVO,D4,101090.0,102000,2023
2024,Diesel_S1_2024,29,Buy,HVO,D4,74869.0,102000,2024
2024,Diesel_S1_2024,10,Buy,HVO,D4,21184.0,102000,2024
2024,Diesel_S1_2024,12,Buy,HVO,D4,92598.0,102000,2024
2024,Diesel_S1_2024,26,Buy,HVO,D4,87575.0,102000,2024
2024,Diesel_S1_2024,49,Buy,HVO,D4,39999.75,102000,2024
2024,Diesel_S1_2024,10,Buy,HVO,D4,24386.0,102000,2024
2024,Diesel_S1_2024,33,Buy,HVO,D4,77403.43,102000,2024
2024,Diesel_S1_2024,22,Buy,HVO,D4,95249.0,102000,2024
2024,Diesel_S1_2024,37,Buy,HVO,D4,50546.0,102000,2024
2024,Diesel_S1_2024,12,Buy,HVO,D4,82374.0,102000,2024
2024,Diesel_S1_2024,36,Buy,HVO,D4,11682.4,102000,2024
2024,Diesel_S1_2024,45,Buy,HVO,D4,2892.09,102000,2024
2024,Diesel_S1_2024,3,Buy,HVO,D4,38313.0,102000,2024
2024,Diesel_S1_2024,33,Buy,HVO,D4,81862.0,102000,2024
2024,Diesel_S1_2024,29,Buy,HVO,D4,51320.52,102000,2024
2024,Diesel_S1_2024,37,Buy,HVO,D4,45130.29,102000,2024
2024,LNG_S1_2023,44,Use,LNG,D4,55906.0,102000,2023
2024,LNG_S1_2023,5,Sell,LNG,D4,19897.18,102000,2023
2024,LNG_S1_2023,18,Sell,LNG,D4,101364.18,102000,2023
2024,LNG_S1_2023,30,Use,LNG,D4,87356.0,102000,2023
2024,LNG_S1_2023,39,Use,LNG,D4,12964.65,102000,2023
2024,LNG_S1_2023,27,Use,LNG,D4,73555.0,102000,2023
2024,LNG_S1_2023,26,Sell,LNG,D4,75887.0,102000,2023
2024,LNG_S1_2023,19,Sell,LNG,D4,8635.2,102000,2023
2024,LNG_S1_2023,21,Use,LNG,D4,48341.0,102000,2023
2024,LNG_S1_2023,48,Sell,LNG,D4,31194.0,102000,2023
2024,LNG_S1_2023,42,Use,LNG,D4,69414.0,102000,2023
2024,LNG_S1_2023,8,Sell,LNG,D4,44476.0,102000,2023
2024,LNG_S1_2023,35,Use,LNG,D4,84415.68,102000,2023
2024,LNG_S1_2023,29,Sell,LNG,D4,59840.0,102000,2023
2024,LNG_S1_2023,33,Sell,LNG,D4,61409.84,102000,2023
2024,LNG_S1_2023,50,Use,LNG,D4,24124.0,102000,2023
2024,LNG_S1_2024,39,Buy,LNG,D4,2041.0,102000,2024
2024,LNG_S1_2024,13,Buy,LNG,D4,11316.0,102000,2024
2024,LNG_S1_2024,25,Buy,LNG,D4,57928.0,102000,2024
2024,LNG_S1_2024,47,Buy,LNG,D4,61842.32,102000,2024
2024,LNG_S1_2024,47,Buy,LNG,D4,77842.0,102000,2024
2024,LNG_S1_2024,8,Buy,LNG,D4,2401.17,102000,2024
2024,LNG_S1_2024,10,Buy,LNG,D4,59304.0,102000,2024
2024,LNG_S1_2024,40,Buy,LNG,D4,73328.56,102000,2024
2024,LNG_S1_2024,46,Buy,LNG,D4,2432.78,102000,2024
2024,LNG_S1_2024,34,Buy,LNG,D4,23020.5,102000,2024
2024,LNG_S1_2024,31,Buy,LNG,D4,92339.29,102000,2024
2024,LNG_S1_2024,36,Buy,LNG,D4,41316.9,102000,2024
2024,LNG_S1_2024,35,Buy,LNG,D4,4756.65,102000,2024
2024,LNG_S1_2024,40,Buy,LNG,D4,72328.0,102000,2024
2024,LNG_S1_2024,3,Buy,LNG,D4,87888.0,102000,2024
2024,LNG_S1_2024,30,Buy,LNG,D4,26271.0,102000,2024
2024,LNG_S1_2023,21,Sell,BioLNG,D4,67641.0,102000,2023
2024,LNG_S1_2023,20,Sell,BioLNG,D4,98522.0,102000,2023
2024,LNG_S1_2023,26,Use,BioLNG,D4,90696.74,102000,2023
2024,LNG_S1_2023,48,Use,BioLNG,D4,24574.0,102000,2023
2024,LNG_S1_2023,38,Use,BioLNG,D4,27103.0,102000,2023
2024,LNG_S1_2023,25,Use,BioLNG,D4,42129.63,102000,2023
2024,LNG_S1_2023,20,Use,BioLNG,D4,47585.25,102000,2023
2024,LNG_S1_2023,43,Use,BioLNG,D4,40051.0,102000,2023
2024,LNG_S1_2023,14,Sell,BioLNG,D4,39999.95,102000,2023
2024,LNG_S1_2023,45,Sell,BioLNG,D4,9025.0,102000,2023
2024,LNG_S1_2023,28,Sell,BioLNG,D4,55668.5,102000,2023
2024,LNG_S1_2023,23,Use,BioLNG,D4,66114.0,102000,2023
2024,LNG_S1_2023,28,Sell,BioLNG,D4,101179.0,102000,2023
2024,LNG_S1_2023,4,Sell,BioLNG,D4,96484.45,102000,2023
2024,LNG_S1_2023,34,Use,BioLNG,D4,63103.03,102000,2023
2024,LNG_S1_2023,30,Sell,BioLNG,D4,64151.84,102000,2023
2024,LNG_S1_2024,22,Buy,BioLNG,D4,46691.24,102000,2024
2024,LNG_S1_2024,3,Buy,BioLNG,D4,13045.0,102000,2024
2024,LNG_S1_2024,39,Buy,BioLNG,D4,58119.0,102000,2024
2024,LNG_S1_2024,25,Buy,BioLNG,D4,57012.0,102000,2024
2024,LNG_S1_2024,18,Buy,BioLNG,D4,7023.12,102000,2024
2024,LNG_S1_2024,14,Buy,BioLNG,D4,13821.0,102000,2024
2024,LNG_S1_2024,10,Buy,BioLNG,D4,95808.99,102000,2024
2024,LNG_S1_2024,42,Buy,BioLNG,D4,96999.45,102000,2024
2024,LNG_S1_2024,26,Buy,BioLNG,D4,59572.0,102000,2024
2024,LNG_S1_2024,38,Buy,BioLNG,D4,49277.0,102000,2024
2024,LNG_S1_2024,15,Buy,BioLNG,D4,42812.0,102000,2024
2024,LNG_S1_2024,30,Buy,BioLNG,D4,43380.0,102000,2024
2024,LNG_S1_2024,48,Buy,BioLNG,D4,26476.0,102000,2024
2024,LNG_S1_2024,8,Buy,BioLNG,D4,52111.94,102000,2024
2024,LNG_S1_2024,28,Buy,BioLNG,D4,79475.6,102000,2024
2024,LNG_S1_2024,29,Buy,BioLNG,D4,91305.82,102000,2024
2024,BEV_S2_2023,49,Sell,Electricity,D1,66997.58,106000,2023
2024,BEV_S2_2023,34,Use,Electricity,D1,64979.0,106000,2023
2024,BEV_S2_2023,50,Use,Electricity,D1,69613.0,106000,2023
2024,BEV_S2_2023,34,Use,Electricity,D1,95072.0,106000,2023
2024,BEV_S2_2023,25,Sell,Electricity,D1,14722.83,106000,2023
2024,BEV_S2_2023,16,Use,Electricity,D1,86962.71,106000,2023
2024,BEV_S2_2023,47,Use,Electricity,D1,3421.22,106000,2023
2024,BEV_S2_2023,40,Sell,Electricity,D1,66820.02,106000,2023
2024,BEV_S2_2023,7,Sell,Electricity,D1,66635.0,106000,2023
2024,BEV_S2_2023,18,Use,Electricity,D1,38556.0,106000,2023
2024,BEV_S2_2023,9,Sell,Electricity,D1,69174.0,106000,2023
2024,BEV_S2_2023,48,Use,Electricity,D1,43191.03,106000,2023
2024,BEV_S2_2023,2,Use,Electricity,D1,35717.0,106000,2023
2024,BEV_S2_2023,8,Use,Electricity,D1,1590.22,106000,2023
2024,BEV_S2_2023,21,Sell,Electricity,D1,45879.61,106000,2023
2024,BEV_S2_2023,41,Use,Electricity,D1,64924.67,106000,2023
2024,BEV_S2_2024,9,Buy,Electricity,D1,70297.74,106000,2024
2024,BEV_S2_2024,1,Buy,Electricity,D1,55497.81,106000,2024
2024,BEV_S2_2024,42,Buy,Electricity,D1,31338.13,106000,2024
2024,BEV_S2_2024,3,Buy,Electricity,D1,74269.0,106000,2024
2024,BEV_S2_2024,33,Buy,Electricity,D1,12744.65,106000,2024
2024,BEV_S2_2024,23,Buy,Electricity,D1,30146.0,106000,2024
2024,BEV_S2_2024,11,Buy,Electricity,D1,63680.99,106000,2024
2024,BEV_S2_2024,31,Buy,Electricity,D1,83692.0,106000,2024
2024,BEV_S2_2024,9,Buy,Electricity,D1,12295.05,106000,2024
2024,BEV_S2_2024,22,Buy,Electricity,D1,35650.0,106000,2024
2024,BEV_S2_2024,46,Buy,Electricity,D1,70260.0,106000,2024
2024,BEV_S2_2024,4,Buy,Electricity,D1,97017.34,106000,2024
2024,BEV_S2_2024,6,Buy,Electricity,D1,27142.0,106000,2024
2024,BEV_S2_2024,28,Buy,Electricity,D1,18805.22,106000,2024
2024,BEV_S2_2024,27,Buy,Electricity,D1,53371.0,106000,2024
2024,BEV_S2_2024,13,Buy,Electricity,D1,4595.0,106000,2024
2024,Diesel_S2_2023,32,Sell,B20,D4,63008.0,106000,2023
2024,Diesel_S2_2023,35,Use,B20,D4,92821.0,106000,2023
2024,Diesel_S2_2023,38,Use,B20,D4,43514.0,106000,2023
2024,Diesel_S2_2023,36,Sell,B20,D4,32005.0,106000,2023
2024,Diesel_S2_2023,4,Sell,B20,D4,44529.0,106000,2023
2024,Diesel_S2_2023,14,Use,B20,D4,84493.34,106000,2023
2024,Diesel_S2_2023,19,Use,B20,D4,33986.0,106000,2023
2024,Diesel_S2_2023,18,Sell,B20,D4,79084.0,106000,2023
2024,Diesel_S2_2023,35,Use,B20,D4,69666.0,106000,2023
2024,Diesel_S2_2023,35,Sell,B20,D4,54975.17,106000,2023
2024,Diesel_S2_2023,20,Use,B20,D4,31009.69,106000,2023
2024,Diesel_S2_2023,5,Use,B20,D4,29119.5,106000,2023
2024,Diesel_S2_2023,12,Use,B20,D4,20392.0,106000,2023
2024,Diesel_S2_2023,22,Sell,B20,D4,31081.0,106000,2023
2024,Diesel_S2_2023,4,Use,B20,D4,5853.0,106000,2023
2024,Diesel_S2_2023,50,Sell,B20,D4,50615.29,106000,2023
2024,Diesel_S2_2024,35,Buy,B20,D4,31334.0,106000,2024
2024,Diesel_S2_2024,20,Buy,B20,D4,4808.0,106000,2024
2024,Diesel_S2_2024,27,Buy,B20,D4,94885.0,106000,2024
2024,Diesel_S2_2024,9,Buy,B20,D4,100674.13,106000,2024
2024,Diesel_S2_2024,42,Buy,B20,D4,30463.86,106000,2024
2024,Diesel_S2_2024,15,Buy,B20,D4,44753.63,106000,2024
2024,Diesel_S2_2024,36,Buy,B20,D4,38650.0,106000,2024
2024,Diesel_S2_2024,13,Buy,B20,D4,70634.77,106000,2024
2024,Diesel_S2_2024,18,Buy,B20,D4,96871.0,106000,2024
2024,Diesel_S2_2024,43,Buy,B20,D4,103772.0,106000,2024
2024,Diesel_S2_2024,24,Buy,B20,D4,55901.0,106000,2024
2024,Diesel_S2_2024,18,Buy,B20,D4,97078.52,106000,2024
2024,Diesel_S2_2024,33,Buy,B20,D4,52971.0,106000,2024
2024,Diesel_S2_2024,50,Buy,B20,D4,49440.0,106000,2024
2024,Diesel_S2_2024,12,Buy,B20,D4,58785.39,106000,2024
2024,Diesel_S2_2024,41,Buy,B20,D4,92486.57,106000,2024
2024,Diesel_S2_2023,12,Sell,HVO,D4,31611.75,106000,2023
2024,Diesel_S2_2023,46,Sell,HVO,D4,77741.61,106000,2023
2024,Diesel_S2_2023,9,Sell,HVO,D4,28631.0,106000,2023
2024,Diesel_S2_2023,44,Use,HVO,D4,39119.0,106000,2023
2024,Diesel_S2_2023,47,Use,HVO,D4,21981.0,106000,2023
2024,Diesel_S2_2023,30,Sell,HVO,D4,55785.89,106000,2023
2024,Diesel_S2_2023,34,Sell,HVO,D4,53866.44,106000,2023
2024,Diesel_S2_2023,48,Use,HVO,D4,102789.64,106000,2023
2024,Diesel_S2_2023,15,Sell,HVO,D4,60112.21,106000,2023
2024,Diesel_S2_2023,31,Sell,HVO,D4,65130.0,106000,2023
2024,Diesel_S2_2023,47,Use,HVO,D4,59300.0,106000,2023
2024,Diesel_S2_2023,32,Use,HVO,D4,92709.43,106000,2023
2024,Diesel_S2_2023,24,Sell,HVO,D4,73434.41,106000,2023
2024,Diesel_S2_2023,44,Sell,HVO,D4,101493.0,106000,2023
2024,Diesel_S2_2023,22,Sell,HVO,D4,32342.0,106000,2023
2024,Diesel_S2_2023,3,Use,HVO,D4,81676.3,106000,2023
2024,Diesel_S2_2024,27,Buy,HVO,D4,99217.0,106000,2024
2024,Diesel_S2_2024,37,Buy,HVO,D4,66913.0,106000,2024
2024,Diesel_S2_2024,47,Buy,HVO,D4,59742.0,106000,2024
2024,Diesel_S2_2024,10,Buy,HVO,D4,4864.74,106000,2024
2024,Diesel_S2_2024,2,Buy,HVO,D4,22640.16,106000,2024
2024,Diesel_S2_2024,4,Buy,HVO,D4,87580.0,106000,2024
2024,Diesel_S2_2024,18,Buy,HVO,D4,17115.0,106000,2024
2024,Diesel_S2_2024,2,Buy,HVO,D4,11806.52,106000,2024
2024,Diesel_S2_2024,49,Buy,HVO,D4,105870.65,106000,2024
2024,Diesel_S2_2024,31,Buy,HVO,D4,61019.69,106000,2024
2024,Diesel_S2_2024,35,Buy,HVO,D4,68654.91,106000,2024
2024,Diesel_S2_2024,34,Buy,HVO,D4,99831.0,106000,2024
2024,Diesel_S2_2024,48,Buy,HVO,D4,32802.0,106000,2024
2024,Diesel_S2_2024,49,Buy,HVO,D4,66284.58,106000,2024
2024,Diesel_S2_2024,11,Buy,HVO,D4,73315.0,106000,2024
2024,Diesel_S2_2024,7,Buy,HVO,D4,103040.8,106000,2024
2024,LNG_S2_2023,8,Use,LNG,D4,49324.0,106000,2023
2024,LNG_S2_2023,9,Sell,LNG,D4,26581.0,106000,2023
2024,LNG_S2_2023,32,Use,LNG,D4,27022.0,106000,2023
2024,LNG_S2_2023,15,Use,LNG,D4,62534.0,106000,2023
2024,LNG_S2_2023,15,Use,LNG,D4,90602.0,106000,2023
2024,LNG_S2_2023,21,Use,LNG,D4,67146.19,106000,2023
2024,LNG_S2_2023,19,Use,LNG,D4,59582.0,106000,2023
2024,LNG_S2_2023,48,Sell,LNG,D4,20493.0,106000,2023
2024,LNG_S2_2023,36,Sell,LNG,D4,86537.0,106000,2023
2024,LNG_S2_2023,45,Sell,LNG,D4,44676.0,106000,2023
2024,LNG_S2_2023,41,Use,LNG,D4,83501.0,106000,2023
2024,LNG_S2_2023,40,Use,LNG,D4,12541.3,106000,2023
2024,LNG_S2_2023,32,Sell,LNG,D4,44546.2,106000,2023
2024,LNG_S2_2023,2,Sell,LNG,D4,54029.0,106000,2023
2024,LNG_S2_2023,27,Use,LNG,D4,6230.25,106000,2023
2024,LNG_S2_2023,25,Sell,LNG,D4,84518.0,106000,2023
2024,LNG_S2_2024,39,Buy,LNG,D4,104546.0,106000,2024
2024,LNG_S2_2024,42,Buy,LNG,D4,65392.0,106000,2024
2024,LNG_S2_2024,32,Buy,LNG,D4,27805.02,106000,2024
2024,LNG_S2_2024,12,Buy,LNG,D4,88524.1,106000,2024
2024,LNG_S2_2024,49,Buy,LNG,D4,85138.4,106000,2024
2024,LNG_S2_2024,36,Buy,LNG,D4,9131.0,106000,2024
2024,LNG_S2_2024,12,Buy,LNG,D4,37845.0,106000,2024
2024,LNG_S2_2024,50,Buy,LNG,D4,52292.0,106000,2024
2024,LNG_S2_2024,48,Buy,LNG,D4,41931.0,106000,2024
2024,LNG_S2_2024,50,Buy,LNG,D4,45703.12,106000,2024
2024,LNG_S2_2024,50,Buy,LNG,D4,75591.7,106000,2024
2024,LNG_S2_2024,48,Buy,LNG,D4,14920.0,106000,2024
2024,LNG_S2_2024,46,Buy,LNG,D4,10873.36,106000,2024
2024,LNG_S2_2024,30,Buy,LNG,D4,61201.0,106000,2024
2024,LNG_S2_2024,37,Buy,LNG,D4,41777.58,106000,2024
2024,LNG_S2_2024,11,Buy,LNG,D4,34732.95,106000,2024
2024,LNG_S2_2023,1,Sell,BioLNG,D4,89684.71,106000,2023
2024,LNG_S2_2023,42,Use,BioLNG,D4,33840.88,106000,2023
2024,LNG_S2_2023,18,Use,BioLNG,D4,44083.29,106000,2023
2024,LNG_S2_2023,18,Use,BioLNG,D4,29195.0,106000,2023
2024,LNG_S2_2023,34,Use,BioLNG,D4,85460.0,106000,2023
2024,LNG_S2_2023,41,Sell,BioLNG,D4,102504.0,106000,2023
2024,LNG_S2_2023,36,Use,BioLNG,D4,81762.0,106000,2023
2024,LNG_S2_2023,36,Sell,BioLNG,D4,100184.99,106000,2023
2024,LNG_S2_2023,35,Sell,BioLNG,D4,19797.23,106000,2023
2024,LNG_S2_2023,28,Sell,BioLNG,D4,2463.63,106000,2023
2024,LNG_S2_2023,36,Sell,BioLNG,D4,86401.0,106000,2023
2024,LNG_S2_2023,33,Sell,BioLNG,D4,34800.0,106000,2023
2024,LNG_S2_2023,25,Use,BioLNG,D4,82154.94,106000,2023
2024,LNG_S2_2023,10,Use,BioLNG,D4,26333.0,106000,2023
2024,LNG_S2_2023,28,Sell,BioLNG,D4,57540.0,106000,2023
2024,LNG_S2_2023,46,Sell,BioLNG,D4,5550.0,106000,2023
2024,LNG_S2_2024,27,Buy,BioLNG,D4,94802.0,106000,2024
2024,LNG_S2_2024,14,Buy,BioLNG,D4,58542.62,106000,2024
2024,LNG_S2_2024,37,Buy,BioLNG,D4,4770.0,106000,2024
2024,LNG_S2_2024,43,Buy,BioLNG,D4,2086.0,106000,2024
2024,LNG_S2_2024,25,Buy,BioLNG,D4,6836.87,106000,2024
2024,LNG_S2_2024,49,Buy,BioLNG,D4,80220.0,106000,2024
2024,LNG_S2_2024,29,Buy,BioLNG,D4,67815.0,106000,2024
2024,LNG_S2_2024,49,Buy,BioLNG,D4,100924.23,106000,2024
2024,LNG_S2_2024,36,Buy,BioLNG,D4,85658.0,106000,2024
2024,LNG_S2_2024,32,Buy,BioLNG,D4,105273.01,106000,2024
2024,LNG_S2_2024,33,Buy,BioLNG,D4,90888.08,106000,2024
2024,LNG_S2_2024,45,Buy,BioLNG,D4,93039.55,106000,2024
2024,LNG_S2_2024,27,Buy,BioLNG,D4,17536.14,106000,2024
2024,LNG_S2_2024,9,Buy,BioLNG,D4,48538.11,106000,2024
2024,LNG_S2_2024,18,Buy,BioLNG,D4,21117.32,106000,2024
2024,LNG_S2_2024,48,Buy,BioLNG,D4,15899.97,106000,2024
2024,BEV_S4_2023,36,Sell,Electricity,D1,103832.3,118000,2023
2024,BEV_S4_2023,10,Use,Electricity,D1,58200.65,118000,2023
2024,BEV_S4_2023,10,Use,Electricity,D1,117051.62,118000,2023
2024,BEV_S4_2023,17,Use,Electricity,D1,105384.05,118000,2023
2024,BEV_S4_2023,40,Use,Electricity,D1,47977.0,118000,2023
2024,BEV_S4_2023,14,Use,Electricity,D1,88789.0,118000,2023
2024,BEV_S4_2023,34,Sell,Electricity,D1,88598.0,118000,2023
2024,BEV_S4_2023,49,Use,Electricity,D1,74202.74,118000,2023
2024,BEV_S4_2023,41,Sell,Electricity,D1,113034.0,118000,2023
2024,BEV_S4_2023,34,Use,Electricity,D1,68536.31,118000,2023
2024,BEV_S4_2023,48,Sell,Electricity,D1,48018.0,118000,2023
2024,BEV_S4_2023,44,Use,Electricity,D1,43727.99,118000,2023
2024,BEV_S4_2023,46,Sell,Electricity,D1,53403.55,118000,2023
2024,BEV_S4_2023,20,Use,Electricity,D1,83175.0,118000,2023
2024,BEV_S4_2023,13,Use,Electricity,D1,85023.0,118000,2023
2024,BEV_S4_2023,10,Use,Electricity,D1,116938.0,118000,2023
2024,BEV_S4_2024,42,Buy,Electricity,D1,60613.69,118000,2024
2024,BEV_S4_2024,17,Buy,Electricity,D1,95660.6,118000,2024
2024,BEV_S4_2024,36,Buy,Electricity,D1,43416.15,118000,2024
2024,BEV_S4_2024,6,Buy,Electricity,D1,11665.0,118000,2024
2024,BEV_S4_2024,38,Buy,Electricity,D1,99722.0,118000,2024
2024,BEV_S4_2024,34,Buy,Electricity,D1,11810.74,118000,2024
2024,BEV_S4_2024,36,Buy,Electricity,D1,3056.0,118000,2024
2024,BEV_S4_2024,6,Buy,Electricity,D1,19491.37,118000,2024
2024,BEV_S4_2024,27,Buy,Electricity,D1,49816.85,118000,2024
2024,BEV_S4_2024,30,Buy,Electricity,D1,113780.38,118000,2024
2024,BEV_S4_2024,50,Buy,Electricity,D1,295.0,118000,2024
2024,BEV_S4_2024,33,Buy,Electricity,D1,70528.38,118000,2024
2024,BEV_S4_2024,47,Buy,Electricity,D1,51334.34,118000,2024
2024,BEV_S4_2024,13,Buy,Electricity,D1,30514.0,118000,2024
2024,BEV_S4_2024,36,Buy,Electricity,D1,8085.0,118000,2024
2024,BEV_S4_2024,44,Buy,Electricity,D1,68136.03,118000,2024
2024,Diesel_S4_2023,8,Sell,B20,D4,48365.0,118000,2023
2024,Diesel_S4_2023,19,Use,B20,D4,106676.0,118000,2023
2024,Diesel_S4_2023,16,Use,B20,D4,29898.37,118000,2023
2024,Diesel_S4_2023,30,Sell,B20,D4,94581.0,118000,2023
2024,Diesel_S4_2023,39,Use,B20,D4,20279.57,118000,2023
2024,Diesel_S4_2023,17,Use,B20,D4,94221.0,118000,2023
2024,Diesel_S4_2023,4,Use,B20,D4,101240.6,118000,2023
2024,Diesel_S4_2023,50,Sell,B20,D4,24610.0,118000,2023
2024,Diesel_S4_2023,6,Sell,B20,D4,29012.0,118000,2023
2024,Diesel_S4_2023,38,Sell,B20,D4,101.67,118000,2023
2024,Diesel_S4_2023,27,Use,B20,D4,117770.0,118000,2023
2024,Diesel_S4_2023,35,Use,B20,D4,92797.0,118000,2023
2024,Diesel_S4_2023,34,Sell,B20,D4,6361.0,118000,2023
2024,Diesel_S4_2023,25,Use,B20,D4,16003.63,118000,2023
2024,Diesel_S4_2023,43,Use,B20,D4,33828.0,118000,2023
2024,Diesel_S4_2023,35,Sell,B20,D4,99882.81,118000,2023
2024,Diesel_S4_2024,11,Buy,B20,D4,45989.0,118000,2024
2024,Diesel_S4_2024,3,Buy,B20,D4,83858.0,118000,2024
2024,Diesel_S4_2024,2,Buy,B20,D4,26976.76,118000,2024
2024,Diesel_S4_2024,1,Buy,B20,D4,76274.0,118000,2024
2024,Diesel_S4_2024,44,Buy,B20,D4,54082.0,118000,2024
2024,Diesel_S4_2024,12,Buy,B20,D4,91648.8,118000,2024
2024,Diesel_S4_2024,8,Buy,B20,D4,38171.7,118000,2024
2024,Diesel_S4_2024,36,Buy,B20,D4,104466.59,118000,2024
2024,Diesel_S4_2024,18,Buy,B20,D4,37123.53,118000,2024
2024,Diesel_S4_2024,41,Buy,B20,D4,105448.0,118000,2024
2024,Diesel_S4_2024,9,Buy,B20,D4,84990.0,118000,2024
2024,Diesel_S4_2024,38,Buy,B20,D4,30337.78,118000,2024
2024,Diesel_S4_2024,33,Buy,B20,D4,65873.0,118000,2024
2024,Diesel_S4_2024,2,Buy,B20,D4,50929.0,118000,2024
2024,Diesel_S4_2024,42,Buy,B20,D4,24598.39,118000,2024
2024,Diesel_S4_2024,5,Buy,B20,D4,97698.0,118000,2024
2024,Diesel_S4_2023,3,Use,HVO,D4,95771.41,118000,2023
2024,Diesel_S4_2023,35,Sell,HVO,D4,31113.0,118000,2023
2024,Diesel_S4_2023,34,Sell,HVO,D4,81813.0,118000,2023
2024,Diesel_S4_2023,44,Sell,HVO,D4,94519.43,118000,2023
2024,Diesel_S4_2023,21,Use,HVO,D4,55908.37,118000,2023
2024,Diesel_S4_2023,30,Sell,HVO,D4,22198.63,118000,2023
2024,Diesel_S4_2023,45,Use,HVO,D4,73771.0,118000,2023
2024,Diesel_S4_2023,3,Use,HVO,D4,104713.0,118000,2023
2024,Diesel_S4_2023,15,Use,HVO,D4,34735.28,118000,2023
2024,Diesel_S4_2023,50,Use,HVO,D4,22865.99,118000,2023
2024,Diesel_S4_2023,11,Use,HVO,D4,107078.0,118000,2023
2024,Diesel_S4_2023,13,Sell,HVO,D4,99547.62,118000,2023
2024,Diesel_S4_2023,27,Use,HVO,D4,49618.86,118000,2023
2024,Diesel_S4_2023,47,Use,HVO,D4,23872.0,118000,2023
2024,Diesel_S4_2023,40,Use,HVO,D4,51843.11,118000,2023
2024,Diesel_S4_2023,49,Sell,HVO,D4,98997.0,118000,2023
2024,Diesel_S4_2024,15,Buy,HVO,D4,69093.0,118000,2024
2024,Diesel_S4_2024,31,Buy,HVO,D4,275.84,118000,2024
2024,Diesel_S4_2024,4,Buy,HVO,D4,84474.0,118000,2024
2024,Diesel_S4_2024,15,Buy,HVO,D4,50215.64,118000,2024
2024,Diesel_S4_2024,43,Buy,HVO,D4,92773.34,118000,2024
2024,Diesel_S4_2024,50,Buy,HVO,D4,47490.0,118000,2024
2024,Diesel_S4_2024,22,Buy,HVO,D4,35893.0,118000,2024
2024,Diesel_S4_2024,37,Buy,HVO,D4,51993.11,118000,2024
2024,Diesel_S4_2024,6,Buy,HVO,D4,85876.44,118000,2024
2024,Diesel_S4_2024,41,Buy,HVO,D4,75807.17,118000,2024
2024,Diesel_S4_2024,50,Buy,HVO,D4,50968.0,118000,2024
2024,Diesel_S4_2024,45,Buy,HVO,D4,66038.0,118000,2024
2024,Diesel_S4_2024,17,Buy,HVO,D4,69866.0,118000,2024
2024,Diesel_S4_2024,8,Buy,HVO,D4,84815.18,118000,2024
2024,Diesel_S4_2024,21,Buy,HVO,D4,29615.0,118000,2024
2024,Diesel_S4_2024,20,Buy,HVO,D4,19756.0,118000,2024
2024,LNG_S4_2023,6,Use,LNG,D4,75411.0,118000,2023
2024,LNG_S4_2023,9,Use,LNG,D4,16810.39,118000,2023
