Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance,Year
LNG_S4_2024,2024,S4,D3,122186,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.41587494606,9962.9,1992.58,0.16822913454,211213.64822913453,0.4098835888692529,3.0,D3,2024
LNG_S4_2024,2024,S4,D3,122186,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.062854176632,9962.9,1992.58,0.17961752848,211213.6596175285,0.8623029906046715,2.0,D3,2024
Diesel_S4_2024,2024,S4,D4,1893,Diesel_S4_2024,Diesel,2024,155810,118000,D4,B20,0.67016019566,7790.5,1558.1,0.2740803035999999,165158.8740803036,0.1376970093953284,4.0,D4,2024
Diesel_S4_2024,2024,S4,D4,1893,Diesel_S4_2024,Diesel,2024,155810,118000,D4,HVO,0.107192921048,7790.5,1558.1,0.3945367065199999,165158.9945367065,0.9279744797490208,1.0,D4,2024
LNG_S4_2024,2024,S4,D4,1893,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.41587494606,9962.9,1992.58,0.16822913454,211213.64822913453,0.4098835888692529,3.0,D4,2024
LNG_S4_2024,2024,S4,D4,1893,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.062854176632,9962.9,1992.58,0.17961752848,211213.6596175285,0.8623029906046715,2.0,D4,2024
BEV_S1_2025,2025,S1,D1,877707,BEV_S1_2025,BEV,2025,168767,102000,D1,Electricity,0.0,8438.35,1687.67,0.157838205906,178893.1778382059,0.7360466043693907,3.0,D1,2025
Diesel_S1_2025,2025,S1,D1,877707,Diesel_S1_2025,Diesel,2025,90176,102000,D4,B20,0.6798821172799999,4508.8,901.76,0.28396850296,95586.84396850296,0.2639533956306094,5.0,D1,2025
Diesel_S1_2025,2025,S1,D1,877707,Diesel_S1_2025,Diesel,2025,90176,102000,D4,HVO,0.108747953984,4508.8,901.76,0.3959470667199999,95586.95594706672,0.8509783359185628,2.0,D1,2025
LNG_S1_2025,2025,S1,D1,877707,LNG_S1_2025,LNG,2025,106090,102000,D4,LNG,0.41148184833,5304.5,1060.9,0.165479194824,112455.56547919482,0.4443586809921384,4.0,D1,2025
LNG_S1_2025,2025,S1,D1,877707,LNG_S1_2025,LNG,2025,106090,102000,D4,BioLNG,0.062502606801,5304.5,1060.9,0.17756904726,112455.57756904728,0.8904303358725941,1.0,D1,2025
Diesel_S1_2025,2025,S1,D2,2836223,Diesel_S1_2025,Diesel,2025,90176,102000,D4,B20,0.6798821172799999,4508.8,901.76,0.28396850296,95586.84396850296,0.095283395688539,4.0,D2,2025
Diesel_S1_2025,2025,S1,D2,2836223,Diesel_S1_2025,Diesel,2025,90176,102000,D4,HVO,0.108747953984,4508.8,901.76,0.3959470667199999,95586.95594706672,0.9255390879900994,1.0,D2,2025
LNG_S1_2025,2025,S1,D2,2836223,LNG_S1_2025,LNG,2025,106090,102000,D4,LNG,0.41148184833,5304.5,1060.9,0.165479194824,112455.56547919482,0.430552843941178,3.0,D2,2025
LNG_S1_2025,2025,S1,D2,2836223,LNG_S1_2025,LNG,2025,106090,102000,D4,BioLNG,0.062502606801,5304.5,1060.9,0.17756904726,112455.57756904728,0.9047166043114612,2.0,D2,2025
Diesel_S1_2025,2025,S1,D3,3446113,Diesel_S1_2025,Diesel,2025,90176,102000,D4,B20,0.6798821172799999,4508.8,901.76,0.28396850296,95586.84396850296,0.095283395688539,4.0,D3,2025
Diesel_S1_2025,2025,S1,D3,3446113,Diesel_S1_2025,Diesel,2025,90176,102000,D4,HVO,0.108747953984,4508.8,901.76,0.3959470667199999,95586.95594706672,0.9255390879900994,1.0,D3,2025
LNG_S1_2025,2025,S1,D3,3446113,LNG_S1_2025,LNG,2025,106090,102000,D4,LNG,0.41148184833,5304.5,1060.9,0.165479194824,112455.56547919482,0.430552843941178,3.0,D3,2025
LNG_S1_2025,2025,S1,D3,3446113,LNG_S1_2025,LNG,2025,106090,102000,D4,BioLNG,0.062502606801,5304.5,1060.9,0.17756904726,112455.57756904728,0.9047166043114612,2.0,D3,2025
Diesel_S1_2025,2025,S1,D4,439767,Diesel_S1_2025,Diesel,2025,90176,102000,D4,B20,0.6798821172799999,4508.8,901.76,0.28396850296,95586.84396850296,0.095283395688539,4.0,D4,2025
Diesel_S1_2025,2025,S1,D4,439767,Diesel_S1_2025,Diesel,2025,90176,102000,D4,HVO,0.108747953984,4508.8,901.76,0.3959470667199999,95586.95594706672,0.9255390879900994,1.0,D4,2025
LNG_S1_2025,2025,S1,D4,439767,LNG_S1_2025,LNG,2025,106090,102000,D4,LNG,0.41148184833,5304.5,1060.9,0.165479194824,112455.56547919482,0.430552843941178,3.0,D4,2025
LNG_S1_2025,2025,S1,D4,439767,LNG_S1_2025,LNG,2025,106090,102000,D4,BioLNG,0.062502606801,5304.5,1060.9,0.17756904726,112455.57756904728,0.9047166043114612,2.0,D4,2025
BEV_S2_2025,2025,S2,D1,1082065,BEV_S2_2025,BEV,2025,245480,106000,D1,Electricity,0.0,12274.0,2454.8,0.1585022256,260208.9585022256,0.6883375603775942,3.0,D1,2025
Diesel_S2_2025,2025,S2,D1,1082065,Diesel_S2_2025,Diesel,2025,110333,106000,D4,B20,0.68243073016,5516.650000000001,1103.33,0.28503299012,116953.26503299012,0.3116624396224058,5.0,D1,2025
Diesel_S2_2025,2025,S2,D1,1082065,Diesel_S2_2025,Diesel,2025,110333,106000,D4,HVO,0.109155607648,5516.650000000001,1103.33,0.3974313178399999,116953.37743131784,0.8564495392938062,2.0,D1,2025
LNG_S2_2025,2025,S2,D1,1082065,LNG_S2_2025,LNG,2025,141099,106000,D4,LNG,0.41081554941,7054.950000000001,1410.99,0.165211239848,149565.10521123986,0.4645204845969689,4.0,D1,2025
LNG_S2_2025,2025,S2,D1,1082065,LNG_S2_2025,LNG,2025,141099,106000,D4,BioLNG,0.063269324215,7054.950000000001,1410.99,0.1797472809,149565.1197472809,0.8752144991280967,1.0,D1,2025
Diesel_S2_2025,2025,S2,D2,1410584,Diesel_S2_2025,Diesel,2025,110333,106000,D4,B20,0.68243073016,5516.650000000001,1103.33,0.28503299012,116953.26503299012,0.1365914536277404,4.0,D2,2025
Diesel_S2_2025,2025,S2,D2,1410584,Diesel_S2_2025,Diesel,2025,110333,106000,D4,HVO,0.109155607648,5516.650000000001,1103.33,0.3974313178399999,116953.37743131784,0.9268708699009826,1.0,D2,2025
LNG_S2_2025,2025,S2,D2,1410584,LNG_S2_2025,LNG,2025,141099,106000,D4,LNG,0.41081554941,7054.950000000001,1410.99,0.165211239848,149565.10521123986,0.4292947891798842,3.0,D2,2025
LNG_S2_2025,2025,S2,D2,1410584,LNG_S2_2025,LNG,2025,141099,106000,D4,BioLNG,0.063269324215,7054.950000000001,1410.99,0.1797472809,149565.1197472809,0.8634085463722596,2.0,D2,2025
Diesel_S2_2025,2025,S2,D3,821678,Diesel_S2_2025,Diesel,2025,110333,106000,D4,B20,0.68243073016,5516.650000000001,1103.33,0.28503299012,116953.26503299012,0.1365914536277404,4.0,D3,2025
Diesel_S2_2025,2025,S2,D3,821678,Diesel_S2_2025,Diesel,2025,110333,106000,D4,HVO,0.109155607648,5516.650000000001,1103.33,0.3974313178399999,116953.37743131784,0.9268708699009826,1.0,D3,2025
LNG_S2_2025,2025,S2,D3,821678,LNG_S2_2025,LNG,2025,141099,106000,D4,LNG,0.41081554941,7054.950000000001,1410.99,0.165211239848,149565.10521123986,0.4292947891798842,3.0,D3,2025
LNG_S2_2025,2025,S2,D3,821678,LNG_S2_2025,LNG,2025,141099,106000,D4,BioLNG,0.063269324215,7054.950000000001,1410.99,0.1797472809,149565.1197472809,0.8634085463722596,2.0,D3,2025
Diesel_S2_2025,2025,S2,D4,137231,Diesel_S2_2025,Diesel,2025,110333,106000,D4,B20,0.68243073016,5516.650000000001,1103.33,0.28503299012,116953.26503299012,0.1365914536277404,4.0,D4,2025
Diesel_S2_2025,2025,S2,D4,137231,Diesel_S2_2025,Diesel,2025,110333,106000,D4,HVO,0.109155607648,5516.650000000001,1103.33,0.3974313178399999,116953.37743131784,0.9268708699009826,1.0,D4,2025
LNG_S2_2025,2025,S2,D4,137231,LNG_S2_2025,LNG,2025,141099,106000,D4,LNG,0.41081554941,7054.950000000001,1410.99,0.165211239848,149565.10521123986,0.4292947891798842,3.0,D4,2025
LNG_S2_2025,2025,S2,D4,137231,LNG_S2_2025,LNG,2025,141099,106000,D4,BioLNG,0.063269324215,7054.950000000001,1410.99,0.1797472809,149565.1197472809,0.8634085463722596,2.0,D4,2025
BEV_S3_2025,2025,S3,D1,2255136,BEV_S3_2025,BEV,2025,278954,73000,D1,Electricity,0.0,13947.7,2789.54,0.158714846226,295691.39871484623,0.6885570727087701,3.0,D1,2025
Diesel_S3_2025,2025,S3,D1,2255136,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142,132902.02532585143,0.3114429272912299,5.0,D1,2025
Diesel_S3_2025,2025,S3,D1,2255136,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.109267761168,6268.950000000001,1253.79,0.39783966444,132902.13783966444,0.8564212377146042,2.0,D1,2025
LNG_S3_2025,2025,S3,D1,2255136,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736,169960.56479530974,0.4660268915656415,4.0,D1,2025
LNG_S3_2025,2025,S3,D1,2255136,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576,169960.57705835576,0.8761940522616096,1.0,D1,2025
Diesel_S3_2025,2025,S3,D2,2501227,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142,132902.02532585143,0.1362781671118119,4.0,D2,2025
Diesel_S3_2025,2025,S3,D2,2501227,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.109267761168,6268.950000000001,1253.79,0.39783966444,132902.13783966444,0.9253786722457448,1.0,D2,2025
LNG_S3_2025,2025,S3,D2,2501227,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736,169960.56479530974,0.4309132967715252,3.0,D2,2025
LNG_S3_2025,2025,S3,D2,2501227,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576,169960.57705835576,0.863721832888188,2.0,D2,2025
Diesel_S3_2025,2025,S3,D3,1053662,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142,132902.02532585143,0.1362781671118119,4.0,D3,2025
Diesel_S3_2025,2025,S3,D3,1053662,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.109267761168,6268.950000000001,1253.79,0.39783966444,132902.13783966444,0.9253786722457448,1.0,D3,2025
LNG_S3_2025,2025,S3,D3,1053662,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736,169960.56479530974,0.4309132967715252,3.0,D3,2025
LNG_S3_2025,2025,S3,D3,1053662,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576,169960.57705835576,0.863721832888188,2.0,D3,2025
Diesel_S3_2025,2025,S3,D4,218537,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142,132902.02532585143,0.1362781671118119,4.0,D4,2025
Diesel_S3_2025,2025,S3,D4,218537,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.109267761168,6268.950000000001,1253.79,0.39783966444,132902.13783966444,0.9253786722457448,1.0,D4,2025
LNG_S3_2025,2025,S3,D4,218537,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736,169960.56479530974,0.4309132967715252,3.0,D4,2025
LNG_S3_2025,2025,S3,D4,218537,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576,169960.57705835576,0.863721832888188,2.0,D4,2025
BEV_S4_2025,2025,S4,D1,15615,BEV_S4_2025,BEV,2025,357061,118000,D1,Electricity,0.0,17853.05,3570.61,0.159185156688,378484.8191851567,0.6865912503384477,3.0,D1,2025
Diesel_S4_2025,2025,S4,D1,15615,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.85,0.27990791737,170114.37990791738,0.3134087496615522,5.0,D1,2025
Diesel_S4_2025,2025,S4,D1,15615,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.85,0.39028525234,170114.49028525234,0.8566757630732986,2.0,D1,2025
LNG_S4_2025,2025,S4,D1,15615,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606,10261.75,2052.35,0.167245897968,217549.267245898,0.4515091820369205,4.0,D1,2025
LNG_S4_2025,2025,S4,D1,15615,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232,217549.2785678523,0.8741581029611812,1.0,D1,2025
Diesel_S4_2025,2025,S4,D2,791079,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.85,0.27990791737,170114.37990791738,0.1376932522915181,4.0,D2,2025
Diesel_S4_2025,2025,S4,D2,791079,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.85,0.39028525234,170114.49028525234,0.9279744193571228,1.0,D2,2025
LNG_S4_2025,2025,S4,D2,791079,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606,10261.75,2052.35,0.167245897968,217549.267245898,0.4098841257636221,3.0,D2,2025
LNG_S4_2025,2025,S4,D2,791079,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232,217549.2785678523,0.8623067477084818,2.0,D2,2025
Diesel_S4_2025,2025,S4,D3,123252,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.85,0.27990791737,170114.37990791738,0.1376932522915181,4.0,D3,2025
Diesel_S4_2025,2025,S4,D3,123252,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.85,0.39028525234,170114.49028525234,0.9279744193571228,1.0,D3,2025
LNG_S4_2025,2025,S4,D3,123252,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606,10261.75,2052.35,0.167245897968,217549.267245898,0.4098841257636221,3.0,D3,2025
LNG_S4_2025,2025,S4,D3,123252,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232,217549.2785678523,0.8623067477084818,2.0,D3,2025
Diesel_S4_2025,2025,S4,D4,1927,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.85,0.27990791737,170114.37990791738,0.1376932522915181,4.0,D4,2025
Diesel_S4_2025,2025,S4,D4,1927,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.85,0.39028525234,170114.49028525234,0.9279744193571228,1.0,D4,2025
LNG_S4_2025,2025,S4,D4,1927,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606,10261.75,2052.35,0.167245897968,217549.267245898,0.4098841257636221,3.0,D4,2025
LNG_S4_2025,2025,S4,D4,1927,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232,217549.2785678523,0.8623067477084818,2.0,D4,2025
BEV_S1_2026,2026,S1,D1,884095,BEV_S1_2026,BEV,2026,160329,102000,D2,Electricity,0.0,8016.450000000001,1603.29,0.151519033638,169948.89151903364,0.7643529448245932,3.0,D1,2026
Diesel_S1_2026,2026,S1,D1,884095,Diesel_S1_2026,Diesel,2026,92881,102000,D4,B20,0.6798821172799999,4644.05,928.81,0.29000554608,98454.15000554608,0.2356470551754067,5.0,D1,2026
Diesel_S1_2026,2026,S1,D1,884095,Diesel_S1_2026,Diesel,2026,92881,102000,D4,HVO,0.108747953984,4644.05,928.81,0.3916807706399999,98454.25168077064,0.8483566490087251,2.0,D1,2026
LNG_S1_2026,2026,S1,D1,884095,LNG_S1_2026,LNG,2026,109272,102000,D4,LNG,0.40942825539,5463.6,1092.72,0.163691431871,115828.48369143187,0.4318158711439382,4.0,D1,2026
LNG_S1_2026,2026,S1,D1,884095,LNG_S1_2026,LNG,2026,109272,102000,D4,BioLNG,0.0617612448,5463.6,1092.72,0.174437952,115828.494437952,0.8885342504211547,1.0,D1,2026
BEV_S1_2026,2026,S1,D2,2909150,BEV_S1_2026,BEV,2026,160329,102000,D2,Electricity,0.0,8016.450000000001,1603.29,0.151519033638,169948.89151903364,0.7643529448245932,3.0,D2,2026
Diesel_S1_2026,2026,S1,D2,2909150,Diesel_S1_2026,Diesel,2026,92881,102000,D4,B20,0.6798821172799999,4644.05,928.81,0.29000554608,98454.15000554608,0.2356470551754067,5.0,D2,2026
Diesel_S1_2026,2026,S1,D2,2909150,Diesel_S1_2026,Diesel,2026,92881,102000,D4,HVO,0.108747953984,4644.05,928.81,0.3916807706399999,98454.25168077064,0.8483566490087251,2.0,D2,2026
LNG_S1_2026,2026,S1,D2,2909150,LNG_S1_2026,LNG,2026,109272,102000,D4,LNG,0.40942825539,5463.6,1092.72,0.163691431871,115828.48369143187,0.4318158711439382,4.0,D2,2026
LNG_S1_2026,2026,S1,D2,2909150,LNG_S1_2026,LNG,2026,109272,102000,D4,BioLNG,0.0617612448,5463.6,1092.72,0.174437952,115828.494437952,0.8885342504211547,1.0,D2,2026
Diesel_S1_2026,2026,S1,D3,3537030,Diesel_S1_2026,Diesel,2026,92881,102000,D4,B20,0.6798821172799999,4644.05,928.81,0.29000554608,98454.15000554608,0.0950598207816546,4.0,D3,2026
Diesel_S1_2026,2026,S1,D3,3537030,Diesel_S1_2026,Diesel,2026,92881,102000,D4,HVO,0.108747953984,4644.05,928.81,0.3916807706399999,98454.25168077064,0.9244343553480424,1.0,D3,2026
LNG_S1_2026,2026,S1,D3,3537030,LNG_S1_2026,LNG,2026,109272,102000,D4,LNG,0.40942825539,5463.6,1092.72,0.163691431871,115828.48369143187,0.4333278631396309,3.0,D3,2026
LNG_S1_2026,2026,S1,D3,3537030,LNG_S1_2026,LNG,2026,109272,102000,D4,BioLNG,0.0617612448,5463.6,1092.72,0.174437952,115828.494437952,0.9049401792183454,2.0,D3,2026
Diesel_S1_2026,2026,S1,D4,446478,Diesel_S1_2026,Diesel,2026,92881,102000,D4,B20,0.6798821172799999,4644.05,928.81,0.29000554608,98454.15000554608,0.0950598207816546,4.0,D4,2026
Diesel_S1_2026,2026,S1,D4,446478,Diesel_S1_2026,Diesel,2026,92881,102000,D4,HVO,0.108747953984,4644.05,928.81,0.3916807706399999,98454.25168077064,0.9244343553480424,1.0,D4,2026
LNG_S1_2026,2026,S1,D4,446478,LNG_S1_2026,LNG,2026,109272,102000,D4,LNG,0.40942825539,5463.6,1092.72,0.163691431871,115828.48369143187,0.4333278631396309,3.0,D4,2026
LNG_S1_2026,2026,S1,D4,446478,LNG_S1_2026,LNG,2026,109272,102000,D4,BioLNG,0.0617612448,5463.6,1092.72,0.174437952,115828.494437952,0.9049401792183454,2.0,D4,2026
BEV_S2_2026,2026,S2,D1,1090703,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.0,11660.3,2332.06,0.1521564688,247198.5121564688,0.713021622757864,3.0,D1,2026
Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,120461.87109266376,0.286978377242136,5.0,D1,2026
Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,120461.97314902909,0.8534495487800222,2.0,D1,2026
LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,154052.08227598868,0.4536399870730401,4.0,D1,2026
LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,154052.09598031698,0.8718926758200888,1.0,D1,2026
BEV_S2_2026,2026,S2,D2,1452683,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.0,11660.3,2332.06,0.1521564688,247198.5121564688,0.713021622757864,3.0,D2,2026
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,120461.87109266376,0.286978377242136,5.0,D2,2026
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,120461.97314902909,0.8534495487800222,2.0,D2,2026
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,154052.08227598868,0.4536399870730401,4.0,D2,2026
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,154052.09598031698,0.8718926758200888,1.0,D2,2026
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,120461.87109266376,0.1360323464813309,4.0,D3,2026
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,120461.97314902909,0.9254457961164724,1.0,D3,2026
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,154052.08227598868,0.4363748950579942,3.0,D3,2026
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,154052.09598031698,0.863967653518669,2.0,D3,2026
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,120461.87109266376,0.1360323464813309,4.0,D4,2026
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,120461.97314902909,0.9254457961164724,1.0,D4,2026
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,154052.08227598868,0.4363748950579942,3.0,D4,2026
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,154052.09598031698,0.863967653518669,2.0,D4,2026
BEV_S3_2026,2026,S3,D1,2329773,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.0,13250.3,2650.06,0.152360576998,280906.512360577,0.7128284734660739,3.0,D1,2026
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,136888.69139175117,0.287171526533926,5.0,D1,2026
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,136888.79355297578,0.8534716036916916,2.0,D1,2026
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,175059.1630612416,0.4518981427196736,4.0,D1,2026
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,175059.17553139577,0.8720465855046621,1.0,D1,2026
BEV_S3_2026,2026,S3,D2,2524893,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.0,13250.3,2650.06,0.152360576998,280906.512360577,0.7128284734660739,3.0,D2,2026
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,136888.69139175117,0.287171526533926,5.0,D2,2026
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,136888.79355297578,0.8534716036916916,2.0,D2,2026
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,175059.1630612416,0.4518981427196736,4.0,D2,2026
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,175059.17553139577,0.8720465855046621,1.0,D2,2026
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,136888.69139175117,0.1361010756794618,4.0,D3,2026
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,136888.79355297578,0.925119725788328,1.0,D3,2026
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,175059.1630612416,0.4338124314229063,3.0,D3,2026
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,175059.17553139577,0.8638989243205382,2.0,D3,2026
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,136888.69139175117,0.1361010756794618,4.0,D4,2026
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,136888.79355297578,0.925119725788328,1.0,D4,2026
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,175059.1630612416,0.4338124314229063,3.0,D4,2026
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,175059.17553139577,0.8638989243205382,2.0,D4,2026
BEV_S4_2026,2026,S4,D1,15916,BEV_S4_2026,BEV,2026,339208,118000,D2,Electricity,0.0,16960.4,3392.08,0.152812058224,359560.6328120582,0.7116295704729962,3.0,D1,2026
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.67016019566,8264.95,1652.99,0.28585863426,175217.22585863425,0.2883704295270038,5.0,D1,2026
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.107192921048,8264.95,1652.99,0.38607996183,175217.32607996184,0.8536089890454067,2.0,D1,2026
