Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Topsis_Score,Rank,Distance,Num_Vehicles,Type
2031,S3,,2814164,LNG_S3_2031,,,,,,BioLNG,,,,,,,D2,38.0,Use
2031,S3,,1234148,LNG_S3_2031,,,,,,BioLNG,,,,,,,D3,16.0,Use
2031,S3,,242813,Diesel_S3_2031,,,,,,HVO,,,,,,,D4,3.0,Use
2031,S4,,18747,LNG_S4_2031,,,,,,BioLNG,,,,,,,D1,0.0,Use
2031,S4,,941960,LNG_S4_2031,,,,,,BioLNG,,,,,,,D2,7.0,Use
2031,S4,,139696,LNG_S4_2031,,,,,,BioLNG,,,,,,,D3,1.0,Use
2031,S4,,2198,Diesel_S4_2031,,,,,,HVO,,,,,,,D4,0.0,Use
2032,S1,,1069740,BEV_S1_2032,,,,,,Electricity,,,,,,,D1,10.0,Use
2032,S1,,3430934,BEV_S1_2032,,,,,,Electricity,,,,,,,D2,33.0,Use
2032,S1,,4237026,BEV_S1_2032,,,,,,Electricity,,,,,,,D3,41.0,Use
2032,S1,,542921,BEV_S1_2032,,,,,,Electricity,,,,,,,D4,5.0,Use
2032,S2,,1257890,LNG_S2_2032,,,,,,BioLNG,,,,,,,D1,11.0,Use
2032,S2,,1759215,LNG_S2_2032,,,,,,BioLNG,,,,,,,D2,16.0,Use
2032,S2,,980430,LNG_S2_2032,,,,,,BioLNG,,,,,,,D3,9.0,Use
2032,S2,,163126,LNG_S2_2032,,,,,,BioLNG,,,,,,,D4,1.0,Use
2032,S3,,2708133,LNG_S3_2032,,,,,,BioLNG,,,,,,,D1,37.0,Use
2032,S3,,2863674,LNG_S3_2032,,,,,,BioLNG,,,,,,,D2,39.0,Use
2032,S3,,1254261,LNG_S3_2032,,,,,,BioLNG,,,,,,,D3,17.0,Use
2032,S3,,250479,LNG_S3_2032,,,,,,BioLNG,,,,,,,D4,3.0,Use
2032,S4,,19298,LNG_S4_2032,,,,,,BioLNG,,,,,,,D1,0.0,Use
2032,S4,,967461,LNG_S4_2032,,,,,,BioLNG,,,,,,,D2,8.0,Use
2032,S4,,141391,LNG_S4_2032,,,,,,BioLNG,,,,,,,D3,1.0,Use
2032,S4,,2230,LNG_S4_2032,,,,,,BioLNG,,,,,,,D4,0.0,Use
2033,S1,,1070915,BEV_S1_2033,,,,,,Electricity,,,,,,,D1,10.0,Use
2033,S1,,3491886,BEV_S1_2033,,,,,,Electricity,,,,,,,D2,34.0,Use
2033,S1,,4290083,BEV_S1_2033,,,,,,Electricity,,,,,,,D3,42.0,Use
2033,S1,,563313,BEV_S1_2033,,,,,,Electricity,,,,,,,D4,5.0,Use
2033,S2,,1283026,BEV_S2_2033,,,,,,Electricity,,,,,,,D1,12.0,Use
2033,S2,,1790314,BEV_S2_2033,,,,,,Electricity,,,,,,,D2,16.0,Use
2033,S2,,1007259,BEV_S2_2033,,,,,,Electricity,,,,,,,D3,9.0,Use
2033,S2,,168141,BEV_S2_2033,,,,,,Electricity,,,,,,,D4,1.0,Use
2033,S3,,2820991,BEV_S3_2033,,,,,,Electricity,,,,,,,D1,38.0,Use
2033,S3,,2974170,BEV_S3_2033,,,,,,Electricity,,,,,,,D2,40.0,Use
2033,S3,,1270139,BEV_S3_2033,,,,,,Electricity,,,,,,,D3,17.0,Use
2033,S3,,262313,BEV_S3_2033,,,,,,Electricity,,,,,,,D4,3.0,Use
2033,S4,,19951,BEV_S4_2033,,,,,,Electricity,,,,,,,D1,0.0,Use
2033,S4,,1013174,BEV_S4_2033,,,,,,Electricity,,,,,,,D2,8.0,Use
2033,S4,,146270,BEV_S4_2033,,,,,,Electricity,,,,,,,D3,1.0,Use
2033,S4,,2236,BEV_S4_2033,,,,,,Electricity,,,,,,,D4,0.0,Use
2034,S1,,1080198,BEV_S1_2034,,,,,,Electricity,,,,,,,D1,10.0,Use
2034,S1,,3606840,BEV_S1_2034,,,,,,Electricity,,,,,,,D2,35.0,Use
2034,S1,,4474763,BEV_S1_2034,,,,,,Electricity,,,,,,,D3,43.0,Use
2034,S1,,575445,BEV_S1_2034,,,,,,Electricity,,,,,,,D4,5.0,Use
2034,S2,,1344795,BEV_S2_2034,,,,,,Electricity,,,,,,,D1,12.0,Use
2034,S2,,1869435,BEV_S2_2034,,,,,,Electricity,,,,,,,D2,17.0,Use
2034,S2,,1043936,BEV_S2_2034,,,,,,Electricity,,,,,,,D3,9.0,Use
2034,S2,,169472,BEV_S2_2034,,,,,,Electricity,,,,,,,D4,1.0,Use
2034,S3,,2832153,BEV_S3_2034,,,,,,Electricity,,,,,,,D1,38.0,Use
2034,S3,,3096840,BEV_S3_2034,,,,,,Electricity,,,,,,,D2,42.0,Use
2034,S3,,1320768,BEV_S3_2034,,,,,,Electricity,,,,,,,D3,18.0,Use
2034,S3,,273053,BEV_S3_2034,,,,,,Electricity,,,,,,,D4,3.0,Use
2034,S4,,20807,BEV_S4_2034,,,,,,Electricity,,,,,,,D1,0.0,Use
2034,S4,,1057133,BEV_S4_2034,,,,,,Electricity,,,,,,,D2,8.0,Use
2034,S4,,146333,BEV_S4_2034,,,,,,Electricity,,,,,,,D3,1.0,Use
2034,S4,,2280,BEV_S4_2034,,,,,,Electricity,,,,,,,D4,0.0,Use
2035,S1,,1106719,BEV_S1_2035,,,,,,Electricity,,,,,,,D1,10.0,Use
2035,S1,,3746146,BEV_S1_2035,,,,,,Electricity,,,,,,,D2,36.0,Use
2035,S1,,4476447,BEV_S1_2035,,,,,,Electricity,,,,,,,D3,43.0,Use
2035,S1,,588196,BEV_S1_2035,,,,,,Electricity,,,,,,,D4,5.0,Use
2035,S2,,1350533,BEV_S2_2035,,,,,,Electricity,,,,,,,D1,12.0,Use
2035,S2,,1934621,BEV_S2_2035,,,,,,Electricity,,,,,,,D2,18.0,Use
2035,S2,,1053870,BEV_S2_2035,,,,,,Electricity,,,,,,,D3,9.0,Use
2035,S2,,176929,BEV_S2_2035,,,,,,Electricity,,,,,,,D4,1.0,Use
2035,S3,,2908543,BEV_S3_2035,,,,,,Electricity,,,,,,,D1,39.0,Use
2035,S3,,3247401,BEV_S3_2035,,,,,,Electricity,,,,,,,D2,44.0,Use
2035,S3,,1360337,BEV_S3_2035,,,,,,Electricity,,,,,,,D3,18.0,Use
2035,S3,,274741,BEV_S3_2035,,,,,,Electricity,,,,,,,D4,3.0,Use
2035,S4,,21666,BEV_S4_2035,,,,,,Electricity,,,,,,,D1,0.0,Use
2035,S4,,1107787,BEV_S4_2035,,,,,,Electricity,,,,,,,D2,9.0,Use
2035,S4,,147590,BEV_S4_2035,,,,,,Electricity,,,,,,,D3,1.0,Use
2035,S4,,2369,BEV_S4_2035,,,,,,Electricity,,,,,,,D4,0.0,Use
2036,S1,,1143702,BEV_S1_2036,,,,,,Electricity,,,,,,,D1,11.0,Use
2036,S1,,3821393,BEV_S1_2036,,,,,,Electricity,,,,,,,D2,37.0,Use
2036,S1,,4599217,BEV_S1_2036,,,,,,Electricity,,,,,,,D3,45.0,Use
2036,S1,,602557,BEV_S1_2036,,,,,,Electricity,,,,,,,D4,5.0,Use
2036,S2,,1388729,BEV_S2_2036,,,,,,Electricity,,,,,,,D1,13.0,Use
2036,S2,,1982301,BEV_S2_2036,,,,,,Electricity,,,,,,,D2,18.0,Use
2036,S2,,1103197,BEV_S2_2036,,,,,,Electricity,,,,,,,D3,10.0,Use
2036,S2,,180140,BEV_S2_2036,,,,,,Electricity,,,,,,,D4,1.0,Use
2036,S3,,2983351,BEV_S3_2036,,,,,,Electricity,,,,,,,D1,40.0,Use
2036,S3,,3269872,BEV_S3_2036,,,,,,Electricity,,,,,,,D2,44.0,Use
2036,S3,,1377326,BEV_S3_2036,,,,,,Electricity,,,,,,,D3,18.0,Use
2036,S3,,280914,BEV_S3_2036,,,,,,Electricity,,,,,,,D4,3.0,Use
2036,S4,,22740,BEV_S4_2036,,,,,,Electricity,,,,,,,D1,0.0,Use
2036,S4,,1134238,BEV_S4_2036,,,,,,Electricity,,,,,,,D2,9.0,Use
2036,S4,,151090,BEV_S4_2036,,,,,,Electricity,,,,,,,D3,1.0,Use
2036,S4,,2412,BEV_S4_2036,,,,,,Electricity,,,,,,,D4,0.0,Use
2037,S1,,1196265,BEV_S1_2037,,,,,,Electricity,,,,,,,D1,11.0,Use
2037,S1,,3953052,BEV_S1_2037,,,,,,Electricity,,,,,,,D2,38.0,Use
2037,S1,,4663966,BEV_S1_2037,,,,,,Electricity,,,,,,,D3,45.0,Use
2037,S1,,630092,BEV_S1_2037,,,,,,Electricity,,,,,,,D4,6.0,Use
2037,S2,,1402031,BEV_S2_2037,,,,,,Electricity,,,,,,,D1,13.0,Use
2037,S2,,2079105,BEV_S2_2037,,,,,,Electricity,,,,,,,D2,19.0,Use
2037,S2,,1131832,BEV_S2_2037,,,,,,Electricity,,,,,,,D3,10.0,Use
2037,S2,,186733,BEV_S2_2037,,,,,,Electricity,,,,,,,D4,1.0,Use
2037,S3,,3128820,BEV_S3_2037,,,,,,Electricity,,,,,,,D1,42.0,Use
2037,S3,,3274991,BEV_S3_2037,,,,,,Electricity,,,,,,,D2,44.0,Use
2037,S3,,1384988,BEV_S3_2037,,,,,,Electricity,,,,,,,D3,18.0,Use
2037,S3,,292856,BEV_S3_2037,,,,,,Electricity,,,,,,,D4,4.0,Use
2037,S4,,23254,BEV_S4_2037,,,,,,Electricity,,,,,,,D1,0.0,Use
2037,S4,,1146520,BEV_S4_2037,,,,,,Electricity,,,,,,,D2,9.0,Use
2037,S4,,156518,BEV_S4_2037,,,,,,Electricity,,,,,,,D3,1.0,Use
2037,S4,,2414,BEV_S4_2037,,,,,,Electricity,,,,,,,D4,0.0,Use
2038,S1,,1254358,BEV_S1_2038,,,,,,Electricity,,,,,,,D1,12.0,Use
2038,S1,,3994169,BEV_S1_2038,,,,,,Electricity,,,,,,,D2,39.0,Use
2038,S1,,4847871,BEV_S1_2038,,,,,,Electricity,,,,,,,D3,47.0,Use
2038,S1,,642216,BEV_S1_2038,,,,,,Electricity,,,,,,,D4,6.0,Use
2038,S2,,1410693,BEV_S2_2038,,,,,,Electricity,,,,,,,D1,13.0,Use
2038,S2,,2151804,BEV_S2_2038,,,,,,Electricity,,,,,,,D2,20.0,Use
2038,S2,,1187938,BEV_S2_2038,,,,,,Electricity,,,,,,,D3,11.0,Use
2038,S2,,190889,BEV_S2_2038,,,,,,Electricity,,,,,,,D4,1.0,Use
2038,S3,,3229278,BEV_S3_2038,,,,,,Electricity,,,,,,,D1,44.0,Use
2038,S3,,3297618,BEV_S3_2038,,,,,,Electricity,,,,,,,D2,45.0,Use
2038,S3,,1448550,BEV_S3_2038,,,,,,Electricity,,,,,,,D3,19.0,Use
2038,S3,,306910,BEV_S3_2038,,,,,,Electricity,,,,,,,D4,4.0,Use
2038,S4,,23437,BEV_S4_2038,,,,,,Electricity,,,,,,,D1,0.0,Use
2038,S4,,1148555,BEV_S4_2038,,,,,,Electricity,,,,,,,D2,9.0,Use
2038,S4,,161386,BEV_S4_2038,,,,,,Electricity,,,,,,,D3,1.0,Use
2038,S4,,2446,BEV_S4_2038,,,,,,Electricity,,,,,,,D4,0.0,Use
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,8.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,25.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,32.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,4.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,13.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,7.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,29.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,33.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,13.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,0.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,6.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,1.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,0.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
2023,S4,,118899,Diesel_S4_2023,,,,,,HVO,,,,,,,D3,2.0,Buy
2023,S4,,1809,Diesel_S4_2023,,,,,,HVO,,,,,,,D4,1.0,Buy
2023,S1,,869181,LNG_S1_2023,,,,,,BioLNG,,,,,,,D1,9.0,Buy
2023,S1,,2597094,Diesel_S1_2023,,,,,,HVO,,,,,,,D2,26.0,Buy
2023,S1,,3292011,Diesel_S1_2023,,,,,,HVO,,,,,,,D3,33.0,Buy
2023,S1,,414315,Diesel_S1_2023,,,,,,HVO,,,,,,,D4,5.0,Buy
2023,S2,,995694,LNG_S2_2023,,,,,,BioLNG,,,,,,,D1,10.0,Buy
2023,S2,,1383196,Diesel_S2_2023,,,,,,HVO,,,,,,,D2,14.0,Buy
2023,S2,,778008,Diesel_S2_2023,,,,,,HVO,,,,,,,D3,8.0,Buy
2023,S2,,133677,Diesel_S2_2023,,,,,,HVO,,,,,,,D4,2.0,Buy
2023,S3,,2183475,LNG_S3_2023,,,,,,BioLNG,,,,,,,D1,30.0,Buy
2023,S3,,2431901,Diesel_S3_2023,,,,,,HVO,,,,,,,D2,34.0,Buy
2023,S3,,1002466,Diesel_S3_2023,,,,,,HVO,,,,,,,D3,14.0,Buy
2023,S3,,205426,Diesel_S3_2023,,,,,,HVO,,,,,,,D4,3.0,Buy
2023,S4,,14576,LNG_S4_2023,,,,,,BioLNG,,,,,,,D1,1.0,Buy
2023,S4,,754717,Diesel_S4_2023,,,,,,HVO,,,,,,,D2,7.0,Buy
